rating;rating_count;age;year;review_count;pages_count;price;name;author;link;text_reviews
4.7;3;0;2016;0;154 стр.;;Теория принятия решений;Виктор Горелик;https://www.litres.ru/book/v-a-gorelik/teoriya-prinyatiya-resheniy-28266645/;[]
4.6;7;16;2019;5;304 стр.;699.0;Байесовская статистика: Star Wars, LEGO, резиновые уточки и многое другое;Уилл Курт;https://www.litres.ru/book/uill-kurt-30699932/bayesovskaya-statistika-star-wars-lego-rezinovye-utochk-65486692/;['Безусловно, это великолепная книга. как только появился перевод на русский - купил, чтобы выразить уважени автора. Изначально читал на английском. Как правило идеи байесовско статистики даются или уж совсем поверхностно, на уровне научпопа, или тяжелым казенным языком лекций по математике. Эта книга идеальный баланс. Прочитав, усвоив и поигравшись с темами, вы вполне будете понимать предмет на понятийном уровне.', 'Важнейший плюс книги - автору удалось сделать последовательный материал в котором ничего не упущено, при этом он не считает вас настолько тупым, чтобы избегать формул и графиков. по ходу поговорит и о распределениях и о тервере, но ровно столько, чтобы не скатиться в унылые лекции.', 'Интересная книга по азам математической статистики, определённо будет полезной при работе с наборами собственноручно собранных данных, порадовали примеры применения языка R. Однако изложение материала - довольно сумбурное. Вроде про математику, а списка использованных определений нет - довольно неудобно при работе с книгой, причём с ней ведь именно работать надо. Автор или переводчик периодически путает вероятность с её плотностью, например на рис. 5.3, стр. 80 - значение вероятности по оси Y графика, больше 4, а на рис. 5.4, стр. 83, вообще более 200! Какие ещё в книге есть чудеса, сказать сложно, в спорных вопросах - обязательно сверяться с другими источниками.', 'Очень содержательно и доходчиво раскрыты непростые вопросы. Приложение поможет практикам вспомнить вузовскую математику. Книга поможет приступить к изучению современных статистических методов.', 'Замечательная книга, в которой на пальцах, простым языком, с привлечением понятных примеров из жизни рассказывается об основах теории вероятностей с переходом к байесовской статистике.', 'Теорема Байеса - это математический инструмент, который позволяет оценить вероятность какого-либо события при выполнении определенного условия, исходя из накопленных данных наблюдений. При этом, если информация об окружающем мире изменилась, в наблюдениях появились новые уточняющие вводные, то они легко учитываются в вычислениях.', 'Какова вероятность того, что вы заболели ковидом, если пришел положительный результат теста? Какова вероятность того, что купив случайный билет на стадион вы окажетесь в секторе гостевой команды? Книга дает читателю в руки необходимый инструментарий, чтобы отвечать на такие вопросы, и учит обращаться с этим инструментарием с помощью наглядных примеров и несложных упражнений.', 'В книге также дается информация о распределениях случайной величины, достаточная для того, чтобы строить несложные модели случайных событий. Например, если у вас есть статистические данные о футбольном сезоне (сколько в среднем за матч забивала та или иная команда дома или на выезде), то информация из этой книги позволяет вам смоделировать такой сезон и оценить, какие шансы на чемпионством у той или иной команды.', 'Прочитал книгу на одном дыхании с огромным удовольствием.', 'Книга странная. Видимо особенности перевода. Всякие ляпы в тексте типа… 0.53=0.123. Кроме бета распределения и нормального распределения, а также мат ожидания дисперсии и стандартного отклонения там ничего нет. Ну и конечно формула Байеса. Книга достаточно бесполезна, ну и язык R в качестве основного примера очень спорен.']
0.0;0;12;2023;0;195 стр. 93 иллюстрации;199.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 10: Программирование на Visual C# искусственного интеллекта. Издание 3. Продолжение 1;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68918598/;[]
4.9;45;12;2024;1;126 стр. 45 иллюстраций;;QA Engineer;Михаил Семынин;https://www.litres.ru/book/mihail-semynin/qa-engineer-70826371/;['Действительно профессиональная книга, написанная летящим и понятным языком (хотя и о таких сложных вещах!). Рекомендую, если хотите погрузиться в связанные профессии, а также могу предложить тем, кто только выбирает работу своей мечты']
5.0;4;0;2014;1;349 стр.;303.0;Google App Engine Java и Google Web Toolkit: разработка Web-приложений;Тимур Машнин;https://www.litres.ru/book/timur-mashnin-301845/google-app-engine-java-i-google-web-toolkit-razrabotk-7061637/;['Купил эту книгу для знакомства с технологией – основную часть времени работа с js. Когда начал работать с примерами наткнулся на использование не самых новых версий ( это ожидаемо, но неприятно ). После пары часов возни с попыткой подобрать версии пакетов – плюнул и начал просто читать. ', 'Не уверен, что книги достаточно для старта работы, но чтобы представлять примерно возможности и ограничений – вполне подходит', '', 'Не считаю технологию актуальной ( и после прочтения книги мнение ниразу не изменилось ) так советовать никому кто с стеком не работает не стану. А тем кто работает – лучше взять англоязычные книги ( которых оказалось в свободном доступе предостаточно )']
4.5;4;16;2021;4;411 стр.;549.0;Python – это просто. Пошаговое руководство по программированию и анализу данных;Нилаб Нисчал;https://www.litres.ru/book/nilab-nischal/python-eto-prosto-poshagovoe-rukovodstvo-po-programmirovaniu-68998078/;['Очень подробное описание библиотечек по работе с анализом данных.', 'Пошагово рассказано как с ними работать, руководство можно сказать с нуля', 'С одной стороны из книги действительно можно узнать много полезного, применимого на практике, и даже людям, далёким от Питона и программирования книга может оказаться полезной. В частности тем, кто не хочет покупать лицензию какого-нибудь МатЛаба...', 'Но некоторые опусы автора просто шокируют своей безграмотностью. Например когда нам сперва рассказали про чудесную среду разработки, в которой можно замечательно редактировать код, нам после этого предлагают открыть обычный блокнот(!) Да-да! Именно тот самый блокнот - голубенькая книжечка, который есть в каждом Виндовсе. И не просто так - чтобы выполнить некоторый челендж! Автор всерьёз предлагает таким образом написать код. Автор даже рассказывает, как исправить возникающие при такой работе неполадки, связанные с кодировками! Зачем мы тогда скачивали среду разработки? Вобщем - если вы опытный разработчик - обязательно почитайте сей опус, чтобы поржать! Если-же вы новичок - выполните упражнения этой книги, но для серьёзного овладения Python возьмите какой-нибудь другой учебник!', '', 'Не верю, что наконец то можно скачать образовательную книгу и нормально с ней поработать. Обычно доступ только через приложение Литрес к подобной литературе, с очень медленной прокруткой, без поиска по оглавлению и словам.', 'Во фрагменте много тянущегося введения и в конце hello world. Очень не информативно и до конца ее понятно на сколько понятно будет изложен материал.  Остаются в итоге сомнения стоит того или нет.']
4.0;29;12;2021;13;147 стр. 146 иллюстраций;490.0;Создание настольных Python приложений с графическим интерфейсом пользователя;Тимур Машнин;https://www.litres.ru/book/timur-mashnin-301845/sozdanie-nastolnyh-python-prilozheniy-s-graficheskim-65059196/;['Очень познавательно, правда сначала нужно изучить основы языка Python. И эта книга дает полный обзор возможностей для написания десктоп на Python', 'Хорошая книга, интересная. Рекомендую. Подошла. Хотя можно и больше информации было дать. С другой стороны все нужно нашел.', 'Полезно и интересно. Много примеров. Буду пользоваться для написания кода. Рекомендую к прочтению после изучения основ Python.', 'Четко и по делу. Все понятно, можно понять различие между платформами и как практически писать программы. Понравилось, еще раз перечитаю.', 'Мне книга понравилась. Все написано подробно и по делу, по шагам. Материал изложен доступно и понятно. Хорошие иллюстрации, много примеров.']
5.0;7;12;2023;4;107 стр. 30 иллюстраций;621.0;Julia. Язык программирования. Быстрый старт;Вадим Никитин;https://www.litres.ru/book/vadim-nikitin-32700223/julia-yazyk-programmirovaniya-bystryy-start-69596290/;['Первая книга о Julia, которую я вообще встретила. Очень хорошо написана, супер-простым языком с конкретными примерами и простыми шагами. В самый раз для тех, кто только начинает разбираться в программировании и владеет только базовыми понятиями. Обучалка из разряда смотри - повторяй.', 'Хорошо написанная, простая и понятная книга. Емко, пошагово, наглядно - разберется даже ребенок. Действительно, можно держать книгу под рукой без необходимости гуглить информацию, плюс очень удобно, что есть ссылки на источники. Короче, не книга, а находка!', 'Искренне рекомендую данную книгу по причинам:', '1. Текстовый формат. Почти все электронные книги по программированию представлены в формате PDF (некоторые даже в DJVU), который очень трудно читать со смартфона. Нужен планшет или хорошая читалка. Автор данной книги предоставил ее ЛитРес в тексте, благодаря чему ее удобно читать везде, а еще можно делать пометки.', '2. Информативность. Материал отлично структурирован и качественно переведен. По сравнению с чтением официальных мануалов (даже при отсутствии проблем с английским языком) книга сэкономит вам кучу времени.', 'Это действительно отличная книга по Julia, которая знакомит как с азами языка, так и с некоторыми тонкостями, которые сильно помогут в дальнейшем освоении. Julia сама по себе логична и последовательна, и когда вы попытаетесь применить базовые приемы из книги к новым типам объектов, они почти всегда будут вести себя так, как вы ожидаете.', 'Искренне рекомендую данную книгу по причинам:', '1. Текстовый формат. Почти все электронные книги по программированию представлены в формате PDF (некоторые даже в DJVU), который очень трудно читать со смартфона. Нужен планшет или хорошая читалка. Автор данной книги предоставил ее ЛитРес в тексте, благодаря чему ее удобно читать везде, а еще можно делать пометки.', '2. Информативность. Материал отлично структурирован и качественно переведен. По сравнению с чтением официальных мануалов (даже при условии отсутствия проблем с английским языком) книга сэкономит вам кучу времени.', 'Это действительно отличная книга по Julia, которая знакомит как с азами языка, так и с некоторыми тонкостями, которые сильно помогут в дальнейшем освоении. Julia сама по себе логична и последовательна, и когда вы попытаетесь применить базовые приемы из книги к новым типам объектов, они почти всегда будут вести себя так, как вы ожидаете.', 'Андрей Павлюченко, почему-то напечаталось два одинаковых отзыва :(']
4.1;9;18;2023;3;5 стр. 1 иллюстрация;49.9;Life Coder;Гадель Загрутдинов;https://www.litres.ru/book/gadel-zagrutdinov/life-coder-69001012/;['автору книги 0 лет. Данная книга не несёт в себе никакого информатива. если описать еë в двух словах это будет: как я провёл ле… ой, как я стал программистом. популистские высказывания, которые можно найти на любом ютуб-ролике о программировании за бесплатно. а тут получается ситуация как будто ты спрашиваешь как дела, тебе отвечают и берут с тебя ещë и деньги. хоть и 50 рублей, но я бы лучше дошика поел за эту цену.', 'Короткий рассказ про путь программиста. Про путь без дорогих курсов, а с помощью самообразования. Интересно. Мотивирует. ', 'Классная история! Интересно было читать! Особенно, когда ты знаешь этого парня с пелёнок ) Я помню как ты показал свою первую игру, это было здорово и я была удивлена, что это ты сделал сам!']
4.6;22;0;2023;5;;699.0;От джуна до сеньора. Как стать востребованным разработчиком;Владимир Швец;https://www.litres.ru/audiobook/vladimir-shvec-32351/ot-dzhuna-do-senora-kak-stat-vostrebovannym-razrabotc-68635922/;['Хорошая книга. Простым и понятным языком (и без воды, что немаловажно) рассказывает начинающему разработчику с чем ему придётся столкнуться и даёт полезные советы о том, как преодолеть различные сложности, и по итогу стать более квалифицированным специалистом.', 'отличная книга для новичков. Много практических советов и примеров из жизни. Правильно расставлены акценты и сфокусировано внимание на специфике работы программистом. Показаны минусы и плюсы с чем придется столкнуться тому, кто решит им стать', 'Очень свежо и по делу. Автору спасибо! Ровно год, как я стал бэкенд разработчиком, индустрия очень захватывающая. Книга может стать настольной для каждого из сферы айти. Рекомендую!', 'Рекомендую эту книгу особенно новичкам в ИТ. Не обязательно разработчикам, будет полезна и тестировщикам. Чётко и по делу.', 'Автор делится своим опытом в айти, дает советы, как не выгорать, как относится к неудачам, удачам, как строить отношения с коллегами, почему важно отдыхать и т.д. Возможно, кому-то это книга поможет.']
4.2;34;12;2018;14;425 стр. 543 иллюстрации;249.0;Конструктор игр Clickteam Fusion;Семён Леонидович Углев;https://www.litres.ru/book/semen-leonidovich-uglev/konstruktor-igr-clickteam-fusion-35497888/;['Книга имеет более широкое разъяснение использования программы чем в видеоуроках ClickTeam этого же автора, но без них (видео) некоторые аспекты о построении, перемещении и программировании могут быть неясны. В общих чертах могу сказать, что надо вначале посмотреть статью в книге,а затем смотреть видео, так как в роликах (допустим в первом и втором видеоуроке) автор создаёт активный объект платформу и называет её «Terrain» и программирует остановку персонажа на активный объект – в книге же создает фон и придаёт ему в свойствах значение платформа (Это второй способ, которого нет в видеоуроке). Получается что в книге произведена редакция относительно тех же бесплатных видеоуроков.', 'Материал в книге изложен довольно просто, что позволяет разобраться в программе, но мне иногда не хватает наглядности, поэтому я посматриваю обучающие видео параллельно тому же уроку в книге и обратил внимание на небольшие расхождения при решении одной и той же задачи.', 'Книга абсолютно бесполезна. Все, что тут написано без особых проблем делается интуитивно, если ты совсем не дуб. Я ожидал примеры различных сложных формул, работы с физикой не на уровне детского сада, более менее разбора ИИ. В общем автор создал книгу считайте вообще на уровне первого запуска программы. Эта книга даже не для новичков. Она для детей, которые только научились читать. в группе в ВК по клик тиму информации больше совершенно бесплатно.', 'Книга отличная. Я с ней создал 1 игру за 1 месяц. Нужно просто иметь терпение. Конечно книга показывает инструкции более подробнее, чем видеоуроки. Рекомендую!', 'Все круто, но картинки маленького очень размера… В целом если на это не обращать внимание то описание довольно подробно и разжеванное лучше чем ролики на канале.', 'Мой внук увлекается программированием и я решил купить ему эту книгу в подарок. По его отзывам книга очень просто и наглядно разъясняет правила построения программ для написания игр.']
4.5;35;16;2017;8;288 стр.;699.0;Чистый Python. Тонкости программирования для профи (pdf+epub);Дэн Бейдер;https://www.litres.ru/book/beyder-d/chistyy-python-tonkosti-programmirovaniya-dlya-profi-pdf-epub-39123332/;['Читал книгу Дэна в оригинал, когда ещё не было перевода.', 'В оригинале обошлась дороже, но последующие обновления книги выдаются бесплатно.', 'Отличная книга, знакомит с особенностями языка.', 'С шаблонами решений, которыми более правильно и удобно пользоваться. Мене правильные и ошибочные примеры также рассматриваются и описываются их недостатки.', 'Разбираются вопросы ООП и функционального программирования.', 'Очень и очень полезная книга.', 'Автор раскрывает кучу нюансов программирования на python легко и не принуждённо, даже с юмором.', 'Настоятельно рекомендую к прочтению не только «новичкам», но и «профи со стажем». Если даже «всё это знаете» – хоть поржёте над манерой изложения материала, она достойная! ', 'Лично я при эпизодическом опыте программирования на python в 5 лет нашел для себе кое чего новое и переосмыслил некоторые вещи.', 'Много очень интересных нюансов. ', 'Книга точно не для полных новичков, но в остальном, большинство найдут в ней интересные знания', 'Показал нескольким начинающим разработчикам, им очень понравилось. С первых страниц изложено кратко, ясно и по делу. Читаю сам, пока нравится все. Издательству отдельный респект за перевод актуальной книги (рассматривают возможности Python 3.6)', 'Отличная книга. Это вторая достойная книга для тех, кто продолжает изучать Python. Хотя правильнее сказать – совершенствует его. Очень живое изложение. Много действительно «фишек», которые можно с успехом использовать. Мне также понравилось, как автор говорит: если не поняли – отдохните немного, я сам не сразу понял эту тему))', 'Константин Митин, а какая первая книга, если не секрет?']
5.0;10;0;2024;1;12 стр. 1 иллюстрация;99.9;Цифровая Сказка: Захватывающее путешествие в волшебную страну Python;Сергей Свет;https://www.litres.ru/book/sergey-svet/cifrovaya-skazka-zahvatyvauschee-puteshestvie-v-volshebnuu-str-70232341/;['Маловато, но увлекательно, простым языком, подойдет и детям, хотелось бы еще. Надеюсь, что для автора это пробный вариант и дальше будет больше, успехов!']
1.5;2;0;2023;0;791 стр.;549.0;Django 4. Практика создания веб-сайтов на Python;Владимир Дронов;https://www.litres.ru/book/vladimir-dronov/django-4-praktika-sozdaniya-veb-saytov-na-python-70297321/;[]
4.2;5;12;2023;0;408 стр. 48 иллюстраций;529.0;Как создаются игры. Основы разработки для начинающих игроделов;Наталья Андрианова;https://www.litres.ru/book/grigoriy-radovilskiy/kak-sozdautsya-igry-osnovy-razrabotki-dlya-nachinausc-69595954/;[]
0.0;0;12;2023;0;230 стр. 135 иллюстраций;199.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 13: Программирование на Visual Basic искусственного интеллекта. Издание 2. Продолжение 2;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68933844/;[]
0.0;0;12;2023;0;348 стр. 164 иллюстрации;199.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 11: Программирование на Visual Basic искусственного интеллекта. Издание 2;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68926176/;[]
4.3;4;0;2021;3;266 стр.;449.0;От монолита к микросервисам;Сэм Ньюмен;https://www.litres.ru/book/sem-numen/ot-monolita-k-mikroservisam-67727850/;['В начале книги идёт общий рассказ о том, что такое микросервисная архитектура, в каких случаях имеет смысл переходить на неё, а в каких нет. Менеджеру, в целом, достаточно прочесть это самое начало, потому что дальше и до конца будут технические детали, больше полезные инженерам.', 'При чтении складывается такое впечатление, что перевод делал либо ИИ, либо человек, который к ИТ имеет очень слабое отношение. Идет подмена общепринятых понятий (микросервисы - микрослыжбы, например), поэтому, читая, в голове приходится интерпретировать этот перевод принятыми среди программистов терминами, что не очень-то комфортно.\nВ целом книга ничего, надо перечитать в оригинале.', 'Данная книга -- дополнение к книге Ньюмена про микросервисы.\nПеревод местами, как в гуглтранслейте. Но привыкаешь, адаптируешься.']
4.4;10;12;2022;0;480 стр. 434 иллюстрации;490.0;Машинное обучение и Искусственный Интеллект;Тимур Машнин;https://www.litres.ru/book/timur-mashnin-30184546/mashinnoe-obuchenie-i-iskusstvennyy-intellekt-68495326/;[]
4.2;23;0;;3;415 стр.;190.0;Программирование на C++;Дирк Хенкеманс;https://www.litres.ru/book/dirk-henkemans/programmirovanie-na-c-24500254/;['Мне очень понравилась эта книга. Книга будет очень полезной для начинающих изучать С++ ставлю 5 звезд. Советую всем объязательно.', 'Понравилось, интересная очень поможет начинающим программистам могу посоветовать. Ставлю 5 звёзд потому что хоть и много но полезно и вроде все', 'Книга будет особенно полезна для начинающих изучать C++, написана на просто языке, хотя примеры приведённые книги относятся к разработке игр. В конце книги рассматривается движок directX']
0.0;0;12;2023;0;50 стр. 19 иллюстраций;199.0;Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 12: Программирование на Visual Basic искусственного интеллекта. Издание 2. Продолжение 1;Валерий Алексеевич Жарков;https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68931201/;[]
5.0;62;12;2024;2;43 стр. 9 иллюстраций;199.0;Магия Python и вселенная;Джеймс Девис;https://www.litres.ru/book/dzheyms-devis-33032713/magiya-python-i-vselennaya-70747456/;['волшебный подход к изучению, возможно поможет создать для детей атмосферу, заинтересовать. книга не большая, но необычная. интересный подход и примеры', 'интересные примеры приведены, все вокруг темы космоса, звезд... для детей на уроке будет интересно. объясняется понятно, можно использовать']
3.9;7;12;2023;2;31 стр. 6 иллюстраций;199.0;Знакомство с Web3, Metaverse и ИИ: дорожная карта для бизнеса будущего;Виталий Александрович Гульчеев;https://www.litres.ru/book/vitaliy-aleksandrovi/znakomstvo-s-web3-metaverse-i-ii-dorozhnaya-karta-dly-68829702/;['Тема очень интересная. Хотелось бы больше примеров, как использовать прямо сейчас ИИ, например для малого бизнеса в нашей стране. Некоторые специалисты уже не по карману бизнесу.', 'Я все же считаю, что бизнес нужно ориентировать на людских ресурсах, а не всецело полагаться на роботов и искусственный разум.']
4.0;2;16;2023;2;220 стр.;549.0;Знакомьтесь, Python. Секреты профессии;Евгений Павлов;https://www.litres.ru/book/evgeniy-pavlov-32814604/znakomtes-python-sekrety-professii-69960799/;"['Вкратце: чтобы понять эту книгу, нужно сначала прочесть другую книгу или пройти вводный курс по Питону. К сожалению, автора очень сильно кидает из стороны в сторону - в каждой главе на читателя вываливается тонна концепций, и ни одна из них не объясняется (мне было проще, т.к. уже примерно год Питона за плечами). ', 'Приведу пример - глава ""Объектно-ориентированное программирование"". Первый абзац: закон Мура (казалось бы, причем тут закон Мура?). Второй абзац: основные отличия С++ от С такие то. Далее автор зачем то смешал в кучу основные столпы ООП (инкапсуляцию, наследование, абстракцию и полиморфизм), назвав зачем то полиморфизм наследованием, и в итоге так и не ответив на вопрос - ЧТО из себя представлет ООП и в чем его отличие от процедурного программирования. ', 'Также очень много ненужной информации - какое отношение к Питону имеет политическое устройство Нидерландов? Слегка раздражают детские словечки - вжик, бум и т.д. Ну и большое количество просто опечаток, например в названиях файлов. Чувствуется, что книга была задумана как некое вводное (не только в Питон, а вообще в дев) - но автору сильно мешают собственные профессиональные знания, которые он накидал в кучу, и которые новичку будут абсолютно непонятны. Например, зачем на данном этапе ему знать про Solid, статические анализаторы кода, отличия С от С++? ', 'Пожелания для следующего издания книги - если вводить концепцию, то давать ей определение. Одного жирного шрифта недостаточно.', 'Начало интересное! но плохо что нету вариантов и форматов для скачивания. Хотя шрифт большой и это плюс. Иллюстрации приятные! КАК ПЕРЕСТАТЬ ЧИТАТЬ И НАЧАТЬ ПРОГРАММИРОВАТЬ... - это про меня :-)']"
4.6;5;6;2022;2;64 стр. 70 иллюстраций;54.99;Изучаем Паскаль, создавая игры;Татьяна Николаевна Мошникова;https://www.litres.ru/book/tatyana-nikolaevna-moshnikova/izuchaem-paskal-sozdavaya-igry-67299906/;"['Книга легко читается и будет интересна школьникам. В своей деятельности буду использовать подобный подход к подаче учебного материала. Спасибо за книгу! )', 'Валерия, спасибо за отклик!', 'Подход интересный, но не могу поставить высокую оценку за неоправданное использование goto в примерах. Не надо детей учить дурному тону с самого начала. Максимум в одном примере можно показать, с последующим ""улучшением"". Но лучше сразу дать циклы вместо Goto. Кстати, некоторые реализации Паскаля вообще goto не поддерживают.']"
4.3;7;0;2019;3;720 стр.;449.0;Java. Решение практических задач;Анджел Леонард;https://www.litres.ru/book/andzhel-leonard/java-reshenie-prakticheskih-zadach-67727274/;['Думаю в книге приведены хорошие примеры для оттачивания навыков программирования.Мне книга понравилось.Покупкой доволен.', 'Поначалу взял ее для освоения Java, так сказать с нуля. Но потом убедился, что ее лучше использовать имея понимание основ. Но как практичный справочник решения задач, решения в современном стиле и подходе, очень даже хорошая книга.', 'Перевод, конечно, оставляет желать лучшего. Пояснения к решению сухое. Хотелось бы детального разбора задач. Но цена позволяет не жалеть о потраченных деньгах))']
5.0;5;12;2023;1;110 стр. 1 иллюстрация;99.9;Язык программирования Форт (Forth). Решение задач по программированию;Arsen Gonian;https://www.litres.ru/book/arsen-gonian/high-arsen-gonian-academy-70093276/;"['Начал изучение программирования с языка Форт. Довольно простой в качестве первого языка, пока не узнал о синтаксисах классики таких как С/С++ (был в ужасе но и к ним привык), не говоря о ""сахарном коде"" Python. Данная книга ""не посвященным"" новичкам позволит сразу начать кодить с ""копи паста"", пока не освоитесь в программировании (начинается книга с примитивов и далее довольно сильно усложняется). Кроме простоты синтаксиса главное достоинство Форта является быстрота выполнения кода, несмотря на интерпретируемость я никогда не испытывал никаких проблем со временем исполнения программ, для любителей компиляторов - Форт может генерировать исполняемые модули, второе его достоинство это интерактивность разработки как в Swift, например, только Форт это поддерживает с 70-х годов. Рекомендую всем, ну а я же просто фанат Форта.']"
5.0;6;12;2012;1;84 стр. 57 иллюстраций;;Программирование на Delphi 7;Сергей Николаевич Талипов;https://www.litres.ru/book/sergey-nikolaevich-talipov/programmirovanie-na-delphi-7-65506377/;['Очень помогла в колледже когда устроился. Очень толковая и даёт дальше двигаться. Рекомендую преподавателям информатики.']
2.5;2;0;2011;1;543 стр.;149.0;Информационные системы. Учебник для вузов;Ирина Телина;https://www.litres.ru/book/aleksandr-vasilev/informacionnye-sistemy-uchebnik-dlya-vuzov-174309/;"['Большой охват материала. Книга толковая, но сильно устаревшая. Я ее купил', 'в качестве редкоиспользуемого справочника по ""прошлым"" языкам и стандартам.']"
3.1;64;16;2021;17;545 стр.;499.0;Swift. Основы разработки приложений под iOS, iPadOS и macOS (pdf + epub);Василий Усов;https://www.litres.ru/book/vasiliy-usov/swift-osnovy-razrabotki-prilozheniy-pod-ios-ipados-i-macos-pd-24426226/;['Книга хорошая. Все подробно описано. Единственное что мне не понравилось что некоторые значения были переведены. Например что array это массив это я еще могу понять но Set это Набор а Dictionary это словарь. А например Tupel был переведен как кортеж. Это конечно мое личное мнение но такие значения лучше оставить не переведенными и желательно на английской. А то будет каша от всех этих значений…', 'olegwald И говорить по-английски.', 'В книге полно ошибок, которые новичка могут сбить с толку, либо (что ещё хуже) дать неверную информацию. По содержанию ничего особенного, текущий ценник для данной книги явно перебор. Пожалел о покупке.', 'Я читала документацию на английском. Так вот она в 100 раз понятнее написана, чем это «творение». Сейчас все в писатели рвутся, но совершенно не владеют русским языком. Не надо писать так, будто вы диссертацию защищаете. Вы не выглядите от этого умнее.', 'haughtygrumbler Очень понятно написано с примерами аналогиями. Документация только для тех кто в этом всю жизнь варится.', 'В книге дается только базовый материал, рассчитанный на новичков. Считаю, что свою цену она не оправдывает. Как по мне, лучше прочитать Language Guide на официальном сайте языка Swift. Для тех, кто плохо владеет английским языком, его можно найти в русском варианте.', 'Книга написана для новичков. О чем автор и пишет в начале.', 'Я сам о покупке не жалею, так как с помощью книги хотя бы узнал синтаксис языка. С этим книга справилась.', 'sharachev Причем справляется книга лучше любых курсов, где нет вообще никаких объяснений.']
